title,address,description,date,seller,price,image
3 bedroom house for sale,"Curzon Street, London, W1J","Hidden Gem: A discreet house for discerning owner with classical taste. The upper parts of a Georgian townhouse, circa 1750, a few minutes from Green and Hyde Park, with own gated entrance on to Curzon Street conservation area, one of the most famous streets in London's Mayfair. Running fr...",27/11/2019,"Beauchamp Estates, London","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/184k/183887/75837631/183887_1020255672_IMG_01_0000_max_476x317.png
5 bedroom semi-detached house for sale,"Britannia Studios, Britannia Road, London, SW6",An enchanting period studio house on the Fulham/Chelsea border with outstanding lateral space and off-street parking,19/12/2018,"Savills, Sloane Street","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/49k/48943/73061518/48943_FUL180070_IMG_01_0000_max_476x317.jpg
5 bedroom terraced house for sale,Thurloe Place South Kensington London,"A grand Grade II Listed house with a particularly wide frontage and three windows at first floor level. Built circa 1840, the house enjoys excellent volume and a large south facing garden. The property is presented in good letting condition and has a particularly fine first floor drawing room...",07/06/2019,"JLL, Knightsbridge","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/40k/39638/83844155/39638_P38890_IMG_02_0000_max_476x317.jpg
5 bedroom detached house for sale,"Windmill Hill, Hampstead Village","Capo di Monte is an exquisite, part stuccoed part weather boarded Grade II listed detached 18th century Georgian house, nestled in this coveted location at one of the highest points in London, abutting Hampstead Heath and within walking distance of The Village. Set back from the road behind a pri...",02/09/2019,"Goldschmidt & Howland, Hampstead - Sales","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87916/84390008/87916_HAM150172_IMG_01_0000_max_476x317.jpg
5 bedroom terraced house for sale,"Thurloe Place, SW7","This very spacious five bedroom family home (3196 sqft / 297 sqm) is located in the heart of South Kensington offering generous accommodation and a large private south-facing garden. Arranged over five floors, the property boasts a particularly wide frontage, high ceilings, impressive proportions...",03/10/2019,"Harrods Estates, Knightsbridge","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/136k/135008/65535393/135008_KNI180006_IMG_01_0000_max_476x317.jpg
3 bedroom flat for sale,Abell House 31 John Islip Street Westminster London,Arranged over the 11th and 12th floor is this spectacular 3 bedroom penthouse duplex (2507 sq ft approx) with the added benefit of two allocated underground car parking spaces and a private terrace,26/06/2019,"JLL, London","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/213k/212384/73510276/212384_P16971_IMG_02_0000_max_476x317.jpg
1 bedroom apartment for sale,"Eddington Court, London","A lovely one bedroom apartment in this brand new development with fantastic views. The apartment is finished and furnished to a high standard and benefits from wooden flooring, modern and contemporary open plan kitchen and bathroom suites,&...",19/01/2019,"Chase Apartments, London","£390,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/35k/34047/78712331/34047_102986005924_IMG_01_0000_max_476x317.jpg
4 bedroom flat for sale,"Onslow Square, South Kensington,, London, SW7",A magnificent FIRST FLOOR BALCONY FLAT converted laterally across THREE buildings on the south side of what is regarded as the best garden square in South Kensington. Only rarely does such a flat come to the market and viewing is highly recommended.,10/06/2019,"Kaye & Carey, London","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49953/74876107/49953_KCA190039_IMG_01_0000_max_476x317.jpg
Detached house for sale,"Rose Square, The Bromptons, South Kensington",An incredible opportunity to acquire St Luke's Chapel with planning permission granted to create a four/five-bedroom home (GIA 7330 Sq Ft) incl. two underground parking spaces and use of The Bromptons (Rose Square) facilities (porter/gym/pool),12/07/2019,"Strutt & Parker, South Kensington","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/155k/154907/72893656/154907_SOK190005_IMG_01_0000_max_476x317.jpg
4 bedroom house for sale,"Rose Square, Chelsea, SW3",An incredible opportunity to acquire St Luke's chapel with planning permission granted to create a four/five-bedroom home (GIA 7330 Sq Ft) incl. two underground parking spaces and use of The Bromptons (Rose Square) facilities (porter/gym/pool). This property is Grade II* Listed.,12/07/2019,"Russell Simpson, Chelsea","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46451/63641652/46451_RUS190236_IMG_24_0000_max_476x317.jpg
5 bedroom terraced house for sale,"Mozart Terrace, Ebury Street, London, SW1W",Grade I listed splendour with 110ft long garden,14/10/2019,"Savills, Knightsbridge","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/26k/25602/85640993/25602_KNH190041_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Rutland Gardens, Knightsbridge, London",An exquisite first floor two bedroom apartment with a superb roof terrace on a private gated road with 24hr security in the heart of Knightsbridge,26/03/2018,"Strutt & Parker, Knightsbridge","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/45k/44264/68759633/44264_SLN170078_IMG_18_0001_max_476x317.jpg
Land for sale,"Totteridge Village, Totteridge","ONE OF THE FINEST VIEWS IN TOTTERIDGE - Located in one of the area's most secluded settings, with panoramic view across Totteridge Valley, is this highly desirable and rarely available plot, with the added benefit of planning permission for a magnificent contemporary designed trophy home of cir...",,"Marketed Real Estates, Totteridge","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87140/80834366/87140_28694204_IMG_01_0000_max_476x317.jpg
3 bedroom flat for sale,"1 Lewis Cubitt Square, King's Cross, London, N1C","Outstanding Penthouse Apartment at Gasholders, King's Cross Gasholders, London is a remarkable feat of contemporary design and cutting-edge engineering by renowned architects Wilkinson Eyre, working with Jonathan Tuckey Design on interiors and Dan Pearson Studio on landscaping This three bedroo...",16/08/2018,"Knight Frank - New Homes, New Homes Sales Team","£7,500,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/158k/157658/56140770/157658_KRD151044_IMG_12_0004_max_476x317.jpg
3 bedroom apartment for sale,"Marylebone Square, London, W1U","A 5th floor, three bedroom penthouse apartment set within this most eagerly awaited residential development to be built in Marylebone over recent decades. Nestled in the absolute epicentre of Marylebone Village only a stone's throw from the much lauded and admired Marylebone High Stree...",29/11/2019,"Druce Marylebone Ltd, London","£7,440,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/94k/93215/66722340/93215_MAS190035_IMG_01_0000_max_476x317.jpg
3 bedroom penthouse for sale,"Marylebone Square, Marylebone",Three bedroom penthouse available on the fifth floor.,19/11/2019,"The Cloister, London","£7,440,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51305/86765282/51305_5661_IMG_10_0000_max_476x317.jpeg
3 bedroom apartment for sale,"Moxon Street, Marylebone W1",Marylebone Square is a stunning new development located in the heart of Marylebone Village. Renowned architects Simon Bowden has collaborated with Concord London to create this bespoke development which comprises of 54 exquisite lateral apartments centred around a glorious glass canopied,16/12/2019,"Rokstone, London","£7,440,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/177k/176396/87541136/176396_2652_ROKS_IMG_01_0001_max_476x317.jpg
8 bedroom apartment for sale,"Grosvenor Road, Pimlico, London, SW1V",Extensive lateral apartment with 360 degree views of the River Thames and London skyline. 2 Car Parking Spaces,16/08/2019,"Savills, Westminster","£7,350,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/112k/111857/64429446/111857_WSS190068_IMG_01_0000_max_476x317.jpg
8 bedroom apartment for sale,"Grosvenor Road, London, SW1V","Expansive apartment occupying the entire 18th floor of this impressive development. The apartment offers 360 degree views of the River Thames and across the skyline of London. Offering an incredible principle reception room and dining room, kitchen with breakfast room, further recepti...",05/09/2019,"Sotheby's International Realty, London","£7,350,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/63k/62080/73973023/62080_LON190486_IMG_01_0000_max_476x317.jpg
5 bedroom terraced house for sale,"Trevor Street, SW7","This classic mid-terraced period townhouse (3051 sqft/283.5 sqm) has been totally refurbished to the highest specifications and finished in a contemporary style to provide a very spacious family home with five double bedrooms, three reception rooms, including an amazing family/media room on the l...",25/10/2019,"Harrods Estates, Knightsbridge","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/136k/135008/65985654/135008_KNI190075_IMG_01_0000_max_476x317.jpg
3 bedroom penthouse for sale,"The Boiler House, Battersea Power Station, Battersea, SW8","Luxury three bedroom twelfth floor Penthouse apartment spread over (2,369 Sq. Ft internal) additional terrace area of (424 Sq .Ft) plus a further expansive Roof Terrace with Panoramic views (1,259 Sq. Ft) of entertainers paradise. The apartment offers one underground parking space included. Avail...",03/09/2018,"Ernest-Brooks International, London","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/163k/162914/63617502/162914_CAN170280_IMG_01_0000_max_476x317.jpg
4 bedroom house for sale,"Grosvenor Crescent Mews, Belgravia, London",A low built family mews house with private patio garden in an enviable position within a highly regarded and secure Belgravia mews.,19/06/2019,"Strutt & Parker, Knightsbridge","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/45k/44264/82697318/44264_SLN180022_IMG_01_0000_max_476x317.jpg
3 bedroom apartment for sale,"Ennismore Gardens, Knightsbridge, SW7","A stunning three bedroom two reception ground floor maisonette apartment of some 2,355 sq ft with its own entrance and a private patio garden in a handsome Grade II listed building on one of Knightsbridge's finest garden squares. The raised ground floor reception overlooks the communa...",12/01/2018,"CENTURY 21 Sophia Elena, London","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/86k/85477/49433562/85477_CEN170088_IMG_55_0000_max_476x317.jpg
3 bedroom flat for sale,"Ennismore Gardens, Knightsbridge, SW7","A truly stunning three bedroom penthouse with balcony and direct-lift access situated within this grand, Portland Stone building on Ennismore Gardens. ",23/07/2019,"Chestertons Estate Agents , Knightsbridge","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/32k/31608/63889341/31608_CHE190028_IMG_22_0000_max_476x317.jpg
3 bedroom flat for sale,"Ennismore Gardens, Knightsbridge, SW7","A spectacular 3 bedroom flat for sale in Knightsbridge SW7 A spacious three bedroom duplex apartment on the third and fourth floor of an imposing Portland Stone period building. This property is ideally situated in the heart of Knightsbridge, between Harrods and the Royal Albert Hall. Approximat...",12/02/2019,"Knight Frank, Knightsbridge","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65827/77356187/65827_SLA180095_IMG_01_0000_max_476x317.jpg
5 bedroom detached house for sale,"Prince Albert Road, London, NW1","A beautiful, newly refurbished Grade II House, For Sale in Regent's Park. A beautiful newly refurbished, Grade II Listed Nash style detached residence (4,690 sq ft / 436 sq m) set back behind electric gates and approached via a private driveway with off street parking which has space for up to f...",19/07/2019,"Knight Frank, St John's Wood","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65830/67720513/65830_SJW170238_IMG_01_0001_max_476x317.jpg
5 bedroom detached house for sale,"Grange Road, Highgate, London, N6","Stunning family home in N6 Located on a private road, this beautiful family home was originally built in 1901. Alongside KSR architects and Retrouvius Design the owners have created a truly unique home that offers spacious living predominantly across three floors This beauti...",13/09/2019,"Knight Frank, Hampstead","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/66k/65806/72104182/65806_HAM190020_IMG_01_0003_max_476x317.jpg
5 bedroom detached house for sale,"Prince Albert Road, Regents Park, London, NW1","A beautiful newly refurbished, Grade II Listed Nash style detached residence (4,690 sq ft / 436 sq m) set back behind electric gates and approached via a private driveway with off street parking which has space for up to five cars along with garaging for an additional 2 cars. This property has be...",19/07/2019,"Ian Green Residential, London","£7,250,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73947/70048399/73947_27958182_IMG_01_0000_max_476x317.jpg
